,Non-401k Financial Assets,Net Financial Assets,Total Wealth,Age,Income,Family Size,Education,Has Defined Benefit Pension,Is Married,Is Two Earner Household,Eligible for 401K,Has 401K,Has IRA,Owns Home
7297,3000.0,2500.0,22500.0,39.0,57330.0,4.0,12.0,N,Y,Y,Y,N,N,Y
7298,3000.0,3000.0,144000.0,42.0,51900.0,3.0,16.0,Y,Y,Y,Y,N,N,Y
7299,294.0,-4496.0,28104.0,42.0,44016.0,4.0,12.0,N,Y,Y,Y,Y,Y,N
7300,2412.0,43612.0,94612.0,57.0,39921.0,2.0,12.0,N,Y,N,Y,Y,N,Y
7301,1060.0,2060.0,128060.0,41.0,34794.0,4.0,12.0,N,Y,Y,Y,N,Y,Y
7302,104900.0,108800.0,296800.0,56.0,108621.0,4.0,13.0,N,Y,N,Y,N,Y,Y
7303,250.0,-1550.0,17950.0,39.0,16392.0,4.0,12.0,N,Y,Y,Y,N,N,Y
7304,1016.0,-1034.0,2466.0,35.0,39915.0,1.0,14.0,N,N,N,Y,Y,N,Y
7305,7405.0,9855.0,21614.0,42.0,35244.0,1.0,18.0,Y,N,N,Y,Y,Y,Y
7306,34998.0,88998.0,438998.0,53.0,39600.0,2.0,16.0,N,Y,N,Y,Y,Y,Y
7307,8008.0,55608.0,140608.0,43.0,46596.0,4.0,16.0,Y,Y,N,Y,Y,Y,Y
7308,81300.0,83700.0,161064.0,30.0,41535.0,1.0,14.0,Y,N,N,Y,N,Y,Y
7309,4595.0,3695.0,106695.0,54.0,50859.0,2.0,12.0,Y,Y,Y,Y,N,N,Y
7310,4000.0,-21800.0,21200.0,45.0,28584.0,3.0,15.0,N,Y,Y,Y,Y,N,Y
7311,32000.0,40800.0,199800.0,38.0,76212.0,2.0,18.0,Y,Y,Y,Y,Y,Y,Y
7312,25500.0,22700.0,47050.0,51.0,30537.0,1.0,13.0,N,N,N,Y,Y,N,Y
7313,2400.0,-100.0,41100.0,42.0,42678.0,5.0,12.0,Y,Y,Y,Y,N,N,Y
7314,3100.0,4900.0,53400.0,52.0,45090.0,4.0,12.0,Y,Y,Y,Y,Y,N,Y
7315,3750.0,14550.0,14550.0,27.0,62895.0,2.0,13.0,N,Y,Y,Y,Y,Y,Y
7316,5500.0,2500.0,3250.0,39.0,45717.0,4.0,17.0,N,N,N,Y,N,N,N
7317,155.0,2947.0,13313.0,56.0,16671.0,1.0,12.0,Y,N,N,Y,Y,N,Y
7318,2000.0,600.0,4025.0,38.0,33579.0,1.0,16.0,N,N,N,Y,Y,N,N
7319,2100.0,1100.0,2600.0,28.0,32034.0,1.0,16.0,N,N,N,Y,Y,N,N
7320,660.0,-340.0,-340.0,26.0,31689.0,2.0,12.0,N,Y,Y,Y,N,N,N
7321,2777.0,427.0,30537.0,36.0,76566.0,5.0,15.0,Y,Y,Y,Y,Y,N,Y
7322,936.0,836.0,7669.0,33.0,39027.0,3.0,12.0,Y,Y,N,Y,Y,N,Y
7323,999.0,5059.0,201002.0,45.0,36060.0,3.0,13.0,Y,N,N,Y,Y,N,Y
7324,6000.0,8206.0,71206.0,37.0,59028.0,4.0,16.0,Y,Y,Y,Y,Y,N,Y
7325,6100.0,79700.0,173700.0,43.0,69000.0,2.0,13.0,N,Y,N,Y,Y,N,Y
7326,29750.0,109250.0,141250.0,36.0,100125.0,4.0,16.0,Y,Y,Y,Y,Y,Y,Y
7327,11500.0,31500.0,100800.0,46.0,32637.0,1.0,15.0,N,N,N,Y,Y,N,Y
7328,499.0,-9301.0,82699.0,39.0,38511.0,4.0,15.0,N,Y,Y,Y,Y,N,Y
7329,700.0,14200.0,50200.0,51.0,58338.0,4.0,12.0,N,Y,Y,Y,Y,Y,Y
7330,200.0,-3500.0,21975.0,34.0,49515.0,2.0,16.0,Y,N,N,Y,N,N,Y
7331,2300.0,1200.0,161200.0,40.0,56037.0,4.0,16.0,Y,Y,Y,Y,N,N,Y
7332,0.0,0.0,1500.0,30.0,14580.0,1.0,12.0,N,N,N,Y,N,N,N
7333,1990.0,-4010.0,122490.0,35.0,33762.0,2.0,14.0,N,Y,N,Y,N,N,Y
7334,1458.0,-6572.0,45428.0,37.0,46050.0,4.0,15.0,N,Y,Y,Y,Y,N,Y
7335,73400.0,148000.0,152200.0,47.0,74196.0,4.0,18.0,Y,Y,Y,Y,Y,N,Y
7336,500.0,11000.0,11425.0,38.0,21360.0,1.0,4.0,N,N,N,Y,Y,Y,N
7337,5000.0,34200.0,181146.0,46.0,100587.0,2.0,18.0,N,N,N,Y,Y,N,Y
7338,1120.0,1620.0,92282.0,43.0,26214.0,4.0,12.0,N,Y,N,Y,Y,N,Y
7339,200.0,3200.0,18200.0,37.0,26868.0,4.0,12.0,Y,N,N,Y,Y,N,Y
7340,3225.0,6775.0,6775.0,51.0,28902.0,2.0,12.0,N,Y,Y,Y,Y,N,Y
7341,18950.0,20950.0,170950.0,38.0,155967.0,2.0,18.0,N,Y,Y,Y,Y,N,Y
7342,24750.0,36350.0,95946.0,46.0,41949.0,1.0,16.0,Y,N,N,Y,Y,Y,Y
7343,5500.0,3000.0,3000.0,26.0,36930.0,3.0,12.0,N,Y,Y,Y,N,N,N
7344,2100.0,3400.0,128400.0,37.0,40362.0,4.0,14.0,N,Y,Y,Y,Y,N,Y
7345,7086.0,64306.0,182806.0,60.0,41985.0,2.0,11.0,N,Y,N,Y,Y,Y,Y
7346,916.0,8916.0,23082.0,36.0,16233.0,3.0,10.0,N,N,N,Y,Y,N,Y
7347,6200.0,5528.0,41550.0,28.0,31203.0,2.0,16.0,Y,N,N,Y,Y,N,Y
7348,79400.0,80500.0,399500.0,52.0,78480.0,2.0,12.0,N,Y,Y,Y,Y,N,Y
7349,326.0,226.0,476.0,28.0,14415.0,1.0,13.0,Y,N,N,Y,N,N,N
7350,4420.0,17420.0,63420.0,30.0,36750.0,1.0,14.0,N,N,N,Y,Y,N,N
7351,3908.0,3768.0,40768.0,36.0,39066.0,3.0,12.0,Y,Y,Y,Y,Y,N,Y
7352,2000.0,-800.0,94200.0,32.0,60360.0,2.0,13.0,N,Y,Y,Y,N,N,Y
7353,4500.0,14330.0,120330.0,39.0,94860.0,5.0,12.0,N,Y,Y,Y,Y,Y,Y
7354,4999.0,-1801.0,169199.0,35.0,72420.0,4.0,16.0,N,Y,Y,Y,N,N,Y
7355,7799.0,13059.0,59655.0,29.0,43047.0,1.0,17.0,Y,N,N,Y,Y,N,Y
7356,6931.0,25431.0,51431.0,34.0,65907.0,3.0,15.0,Y,Y,Y,Y,Y,Y,Y
7357,3400.0,-4500.0,30000.0,32.0,53322.0,5.0,16.0,N,Y,Y,Y,Y,N,Y
7358,12499.0,-3201.0,49299.0,47.0,61602.0,2.0,13.0,N,Y,Y,Y,N,N,Y
7359,700.0,1575.0,29075.0,52.0,16644.0,2.0,10.0,N,Y,N,Y,Y,N,Y
7360,84000.0,79000.0,324000.0,34.0,59922.0,3.0,16.0,N,Y,N,Y,Y,Y,Y
7361,1050.0,16006.0,27106.0,41.0,43299.0,3.0,12.0,N,Y,Y,Y,N,Y,Y
7362,0.0,-7400.0,-7400.0,44.0,51180.0,4.0,17.0,N,N,N,Y,N,N,N
7363,0.0,0.0,43053.0,55.0,76566.0,2.0,16.0,Y,N,N,Y,N,N,Y
7364,1000.0,-410.0,7186.0,42.0,34440.0,1.0,1.0,Y,N,N,Y,Y,N,N
7365,2400.0,25600.0,92100.0,49.0,25770.0,1.0,12.0,Y,N,N,Y,Y,N,Y
7366,547.0,-701.0,39799.0,32.0,15384.0,6.0,7.0,N,Y,N,Y,Y,N,Y
7367,845.0,-566.0,66649.0,32.0,42255.0,5.0,14.0,N,Y,Y,Y,Y,N,Y
7368,2100.0,6600.0,11600.0,52.0,37791.0,2.0,14.0,N,Y,Y,Y,N,Y,N
7369,1499.0,1499.0,119499.0,44.0,32910.0,5.0,12.0,N,Y,Y,Y,N,N,Y
7370,2224.0,7744.0,34244.0,37.0,36882.0,4.0,12.0,N,Y,N,Y,Y,N,Y
7371,4810.0,12340.0,15340.0,27.0,17628.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
7372,2309.0,3509.0,93509.0,54.0,38250.0,2.0,10.0,N,Y,Y,Y,N,Y,Y
7373,7504.0,7504.0,38504.0,44.0,38835.0,2.0,13.0,N,Y,N,Y,N,N,Y
7374,2000.0,-1600.0,51037.0,32.0,93120.0,3.0,12.0,N,Y,Y,Y,Y,N,Y
7375,40000.0,62000.0,117000.0,33.0,100296.0,4.0,18.0,N,Y,N,Y,N,Y,Y
7376,1675.0,-13325.0,58175.0,34.0,33669.0,3.0,12.0,N,N,N,Y,N,N,Y
7377,548.0,21548.0,71548.0,62.0,39342.0,5.0,8.0,N,Y,N,Y,Y,N,Y
7378,700.0,-5750.0,47650.0,42.0,37914.0,5.0,12.0,N,Y,Y,Y,Y,N,Y
7379,40000.0,40300.0,147300.0,38.0,49284.0,2.0,16.0,Y,Y,Y,Y,Y,N,Y
7380,5750.0,4200.0,38300.0,42.0,44760.0,3.0,17.0,Y,Y,Y,Y,Y,N,Y
7381,5949.0,5269.0,16344.0,49.0,29013.0,3.0,12.0,Y,N,N,Y,N,N,Y
7382,23081.0,73980.0,373980.0,56.0,44247.0,2.0,15.0,N,Y,N,Y,Y,N,Y
7383,8299.0,5633.0,13133.0,44.0,21990.0,4.0,16.0,N,Y,Y,Y,Y,N,Y
7384,3460.0,21860.0,30910.0,35.0,54060.0,1.0,18.0,N,N,N,Y,Y,Y,N
7385,21549.0,21549.0,125605.0,34.0,83496.0,4.0,17.0,N,Y,Y,Y,N,N,Y
7386,1000.0,-14760.0,205240.0,39.0,42600.0,3.0,14.0,N,Y,Y,Y,Y,N,Y
7387,27000.0,14500.0,39500.0,28.0,143346.0,2.0,18.0,N,Y,Y,Y,Y,N,Y
7388,7400.0,51800.0,51800.0,36.0,78765.0,2.0,18.0,N,Y,Y,Y,Y,Y,N
7389,4500.0,4500.0,8900.0,32.0,36408.0,2.0,14.0,Y,Y,Y,Y,Y,N,Y
7390,0.0,0.0,4000.0,33.0,28200.0,3.0,12.0,N,Y,Y,Y,N,N,N
7391,3000.0,7000.0,22000.0,45.0,27600.0,1.0,17.0,N,N,N,Y,Y,Y,Y
7392,0.0,-1800.0,-800.0,48.0,16680.0,1.0,15.0,N,N,N,Y,N,N,N
7393,0.0,31250.0,37250.0,37.0,67056.0,3.0,16.0,Y,Y,Y,Y,Y,N,Y
7394,0.0,1700.0,89700.0,42.0,54597.0,4.0,16.0,N,Y,Y,Y,Y,N,Y
7395,150741.0,162741.0,277741.0,59.0,104121.0,3.0,15.0,N,Y,N,Y,N,Y,Y
7396,93250.0,196250.0,200250.0,37.0,95175.0,3.0,16.0,N,Y,Y,Y,Y,Y,Y
7397,0.0,200.0,200.0,35.0,14850.0,8.0,6.0,Y,Y,Y,Y,Y,N,N
7398,6652.0,8152.0,156652.0,38.0,21015.0,1.0,18.0,Y,N,N,Y,Y,N,Y
7399,25.0,-5675.0,1825.0,32.0,22425.0,4.0,13.0,N,Y,N,Y,N,N,N
7400,36000.0,141550.0,255550.0,53.0,114396.0,2.0,14.0,Y,Y,Y,Y,Y,Y,Y
7401,2500.0,2500.0,46500.0,42.0,27990.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
7402,124999.0,222999.0,258249.0,46.0,54000.0,2.0,14.0,N,Y,Y,Y,Y,Y,Y
7403,2400.0,-2200.0,63800.0,51.0,46008.0,5.0,10.0,Y,Y,Y,Y,Y,Y,Y
7404,450.0,58850.0,63850.0,30.0,56757.0,4.0,16.0,N,Y,Y,Y,Y,Y,Y
7405,0.0,-14000.0,69000.0,32.0,44703.0,5.0,18.0,N,Y,Y,Y,N,N,Y
7406,444.0,5454.0,260954.0,30.0,39249.0,4.0,11.0,N,Y,Y,Y,Y,N,Y
7407,302.0,1402.0,146527.0,59.0,22455.0,2.0,12.0,N,N,N,Y,Y,N,Y
7408,4999.0,72762.0,122762.0,52.0,82278.0,4.0,15.0,N,Y,N,Y,Y,Y,N
7409,0.0,-3000.0,-700.0,41.0,25800.0,3.0,10.0,N,Y,Y,Y,N,N,Y
7410,9599.0,5099.0,55209.0,33.0,110250.0,3.0,16.0,N,Y,Y,Y,N,N,Y
7411,78000.0,114000.0,214000.0,48.0,103650.0,3.0,16.0,Y,Y,Y,Y,Y,Y,Y
7412,25000.0,38307.0,68307.0,39.0,44460.0,2.0,16.0,Y,Y,Y,Y,Y,Y,Y
7413,5170.0,-130.0,14370.0,35.0,43689.0,4.0,12.0,N,Y,Y,Y,N,N,Y
7414,7540.0,3440.0,104240.0,49.0,30246.0,2.0,18.0,N,Y,N,Y,Y,Y,Y
7415,2299.0,48799.0,102468.0,41.0,37254.0,3.0,12.0,N,Y,Y,Y,Y,Y,Y
7416,0.0,0.0,500.0,26.0,10827.0,2.0,12.0,N,N,N,Y,N,N,N
7417,5122.0,7485.0,29260.0,37.0,31416.0,5.0,12.0,N,Y,Y,Y,Y,N,Y
7418,133200.0,171700.0,326700.0,35.0,73800.0,4.0,16.0,N,Y,N,Y,Y,N,Y
7419,400.0,-1600.0,400.0,41.0,24660.0,1.0,12.0,N,N,N,Y,N,N,N
7420,95454.0,107954.0,247954.0,55.0,52527.0,2.0,17.0,Y,Y,Y,Y,Y,Y,Y
7421,2500.0,2500.0,35500.0,37.0,89319.0,7.0,15.0,Y,Y,Y,Y,N,N,Y
7422,3000.0,33200.0,275318.0,36.0,90318.0,4.0,16.0,N,Y,Y,Y,Y,Y,Y
7423,2200.0,40500.0,132084.0,61.0,74091.0,3.0,18.0,Y,Y,N,Y,Y,Y,Y
7424,20380.0,20250.0,64250.0,45.0,76008.0,2.0,12.0,N,Y,Y,Y,N,N,Y
7425,2249.0,9160.0,189160.0,60.0,30735.0,2.0,12.0,N,Y,Y,Y,Y,Y,Y
7426,400.0,1300.0,2100.0,37.0,25245.0,1.0,14.0,N,N,N,Y,Y,N,N
7427,400.0,3126.0,15459.0,41.0,30813.0,2.0,18.0,Y,N,N,Y,Y,Y,Y
7428,900.0,-10930.0,-930.0,29.0,57393.0,4.0,13.0,N,Y,Y,Y,Y,N,N
7429,21600.0,28000.0,248000.0,49.0,45900.0,2.0,18.0,N,Y,N,Y,N,Y,Y
7430,15000.0,17500.0,85000.0,42.0,39900.0,2.0,17.0,Y,N,N,Y,Y,N,Y
7431,43598.0,58616.0,256616.0,59.0,29619.0,2.0,18.0,N,Y,N,Y,Y,Y,Y
7432,1450.0,5450.0,11450.0,34.0,41130.0,3.0,14.0,N,Y,Y,Y,Y,N,Y
7433,999.0,61999.0,216474.0,56.0,33696.0,5.0,15.0,Y,N,N,Y,Y,Y,Y
7434,0.0,0.0,0.0,38.0,22806.0,1.0,5.0,N,N,N,Y,N,N,N
7435,6000.0,74000.0,168000.0,46.0,65880.0,3.0,17.0,N,Y,N,Y,Y,Y,Y
7436,2999.0,2999.0,59491.0,48.0,37380.0,1.0,12.0,N,N,N,Y,N,N,Y
7437,15998.0,52248.0,119248.0,60.0,78432.0,2.0,18.0,N,Y,N,Y,N,Y,Y
7438,25254.0,67115.0,106975.0,44.0,55833.0,3.0,14.0,N,Y,Y,Y,Y,Y,Y
7439,0.0,4300.0,22300.0,25.0,19800.0,4.0,12.0,N,Y,N,Y,Y,N,N
7440,12400.0,89664.0,133914.0,47.0,42840.0,2.0,12.0,N,Y,N,Y,Y,N,Y
7441,4399.0,7149.0,76669.0,33.0,38880.0,1.0,14.0,Y,N,N,Y,Y,N,N
7442,7000.0,12000.0,58000.0,32.0,28740.0,1.0,15.0,Y,N,N,Y,Y,N,Y
7443,75.0,-3775.0,25125.0,50.0,22350.0,6.0,12.0,N,Y,Y,Y,N,N,Y
7444,15000.0,33800.0,56800.0,29.0,96180.0,5.0,16.0,Y,Y,Y,Y,Y,Y,Y
7445,11099.0,49099.0,98865.0,48.0,10149.0,1.0,12.0,Y,N,N,Y,N,Y,Y
7446,0.0,-3165.0,-2665.0,43.0,17418.0,2.0,12.0,Y,N,N,Y,Y,N,N
7447,0.0,-4100.0,22733.0,38.0,45600.0,2.0,14.0,Y,N,N,Y,Y,N,Y
7448,4882.0,2882.0,37382.0,40.0,36174.0,2.0,12.0,N,Y,Y,Y,N,N,Y
7449,2200.0,-5250.0,18200.0,31.0,28272.0,1.0,16.0,Y,N,N,Y,N,N,Y
7450,2998.0,-1502.0,54498.0,49.0,40494.0,4.0,16.0,N,Y,Y,Y,Y,N,Y
7451,130600.0,190026.0,393026.0,41.0,88992.0,2.0,18.0,N,Y,Y,Y,Y,Y,Y
7452,193600.0,257600.0,484600.0,60.0,71028.0,2.0,12.0,N,Y,Y,Y,Y,Y,Y
7453,27099.0,39099.0,124099.0,43.0,27546.0,3.0,12.0,N,Y,N,Y,N,Y,Y
7454,3000.0,20000.0,43950.0,41.0,42615.0,3.0,16.0,Y,N,N,Y,Y,Y,Y
7455,8000.0,3000.0,86350.0,49.0,58050.0,2.0,18.0,Y,N,N,Y,N,N,Y
7456,4660.0,4660.0,212335.0,54.0,37320.0,1.0,14.0,Y,N,N,Y,Y,N,Y
7457,18189.0,32789.0,68789.0,33.0,53436.0,3.0,16.0,Y,Y,Y,Y,Y,Y,Y
7458,500.0,300.0,1800.0,47.0,20406.0,2.0,9.0,N,Y,N,Y,N,N,N
7459,2691.0,19952.0,79352.0,60.0,35202.0,3.0,12.0,Y,Y,N,Y,Y,Y,Y
7460,2000.0,16000.0,34500.0,43.0,56670.0,4.0,11.0,N,Y,Y,Y,Y,N,Y
7461,20148.0,12148.0,34148.0,36.0,58026.0,4.0,17.0,N,Y,Y,Y,N,Y,Y
7462,24000.0,24000.0,92000.0,52.0,80565.0,2.0,14.0,N,Y,Y,Y,Y,Y,Y
7463,2550.0,6550.0,82050.0,52.0,51570.0,3.0,14.0,Y,Y,Y,Y,Y,N,Y
7464,8500.0,4800.0,102300.0,54.0,29310.0,1.0,18.0,Y,N,N,Y,N,N,Y
7465,15300.0,-12800.0,-10050.0,28.0,57900.0,1.0,18.0,Y,N,N,Y,N,N,N
7466,0.0,1300.0,3800.0,27.0,18270.0,1.0,12.0,N,N,N,Y,Y,N,N
7467,0.0,800.0,24934.0,35.0,19023.0,5.0,12.0,N,Y,N,Y,Y,N,Y
7468,7748.0,7748.0,83248.0,60.0,14523.0,5.0,10.0,N,Y,N,Y,N,N,Y
7469,0.0,0.0,0.0,30.0,14280.0,1.0,13.0,N,N,N,Y,Y,N,N
7470,2895.0,1730.0,2380.0,26.0,20724.0,1.0,13.0,Y,N,N,Y,N,N,N
7471,8000.0,32200.0,69200.0,30.0,85386.0,2.0,18.0,N,Y,Y,Y,Y,Y,Y
7472,1000.0,22425.0,81425.0,54.0,65025.0,3.0,12.0,N,Y,Y,Y,Y,N,Y
7473,425.0,-15250.0,5250.0,37.0,27027.0,4.0,16.0,Y,N,N,Y,Y,N,Y
7474,0.0,0.0,0.0,55.0,29250.0,3.0,12.0,N,Y,N,Y,N,N,N
7475,58149.0,75149.0,100149.0,50.0,50742.0,2.0,8.0,N,Y,N,Y,Y,N,Y
7476,2330.0,6330.0,21330.0,29.0,93357.0,1.0,18.0,Y,N,N,Y,Y,N,Y
7477,899.0,899.0,60899.0,51.0,19164.0,2.0,12.0,N,Y,N,Y,N,N,Y
7478,499.0,-853.0,32147.0,49.0,43224.0,4.0,12.0,Y,Y,N,Y,Y,N,Y
7479,700.0,-5000.0,-800.0,34.0,22812.0,1.0,16.0,Y,N,N,Y,N,N,N
7480,30.0,-170.0,130.0,27.0,14400.0,1.0,12.0,N,N,N,Y,Y,N,N
7481,10641.0,26333.0,26333.0,52.0,19107.0,2.0,18.0,N,Y,Y,Y,N,Y,N
7482,6700.0,8600.0,87600.0,34.0,70590.0,2.0,12.0,N,Y,Y,Y,Y,N,Y
7483,14660.0,22610.0,25960.0,41.0,37245.0,1.0,16.0,Y,N,N,Y,Y,N,Y
7484,1050.0,1050.0,19050.0,45.0,24018.0,3.0,14.0,N,Y,N,Y,N,N,Y
7485,800.0,20800.0,27602.0,50.0,36210.0,2.0,13.0,N,Y,Y,Y,Y,N,Y
7486,1550.0,5850.0,31850.0,50.0,37635.0,2.0,12.0,N,Y,Y,Y,Y,N,Y
7487,7499.0,16571.0,138250.0,51.0,25950.0,4.0,16.0,N,N,N,Y,Y,Y,Y
7488,5050.0,3990.0,61990.0,53.0,38262.0,2.0,12.0,N,Y,N,Y,N,N,Y
7489,490.0,-3135.0,-135.0,30.0,36540.0,2.0,14.0,N,Y,Y,Y,N,N,N
7490,59.0,272.0,13754.0,38.0,15813.0,2.0,12.0,N,N,N,Y,Y,N,N
7491,900.0,43900.0,172900.0,31.0,81000.0,3.0,17.0,N,Y,N,Y,Y,Y,Y
7492,0.0,0.0,18000.0,51.0,22500.0,1.0,9.0,N,N,N,Y,N,N,Y
7493,149.0,849.0,99711.0,54.0,18756.0,3.0,12.0,Y,N,N,Y,Y,N,Y
7494,24099.0,22635.0,36635.0,41.0,56220.0,2.0,17.0,N,Y,Y,Y,Y,N,Y
7495,24274.0,36274.0,121949.0,59.0,34875.0,1.0,18.0,Y,N,N,Y,N,Y,Y
7496,251.0,-38523.0,-35023.0,40.0,44493.0,3.0,16.0,Y,Y,Y,Y,N,N,N
7497,1000.0,-1100.0,1213.0,38.0,33048.0,2.0,15.0,N,N,N,Y,Y,N,N
7498,1365.0,14126.0,38126.0,29.0,50433.0,2.0,14.0,Y,Y,Y,Y,Y,N,Y
7499,3500.0,13400.0,198900.0,46.0,40830.0,4.0,14.0,N,Y,Y,Y,Y,Y,Y
7500,2500.0,6500.0,7500.0,37.0,73665.0,2.0,16.0,Y,Y,Y,Y,Y,N,N
7501,1820.0,-14180.0,-14180.0,36.0,100356.0,1.0,18.0,N,N,N,Y,N,N,N
7502,46600.0,96600.0,162600.0,47.0,60300.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
7503,54312.0,155312.0,313812.0,60.0,90390.0,2.0,14.0,N,Y,N,Y,Y,Y,Y
7504,200.0,-2800.0,-2300.0,34.0,12960.0,4.0,12.0,N,N,N,Y,N,N,N
7505,0.0,5500.0,6000.0,60.0,9900.0,1.0,9.0,N,N,N,Y,Y,N,N
7506,1860.0,5860.0,35860.0,62.0,58680.0,2.0,13.0,N,Y,Y,Y,Y,N,Y
7507,6500.0,8500.0,9000.0,52.0,19638.0,1.0,10.0,Y,N,N,Y,Y,N,N
7508,49.0,80049.0,183049.0,52.0,76806.0,2.0,13.0,N,Y,Y,Y,Y,N,Y
7509,9594.0,10817.0,25768.0,43.0,52425.0,4.0,13.0,N,Y,Y,Y,Y,N,Y
7510,42000.0,40000.0,43075.0,32.0,13680.0,1.0,13.0,Y,N,N,Y,N,N,N
7511,7500.0,5500.0,18478.0,38.0,24150.0,5.0,14.0,Y,N,N,Y,N,N,Y
7512,6500.0,34750.0,84929.0,39.0,36060.0,1.0,16.0,N,N,N,Y,Y,Y,Y
7513,400.0,-3400.0,1600.0,54.0,22287.0,2.0,8.0,N,Y,N,Y,Y,N,Y
7514,5960.0,5260.0,58260.0,50.0,20484.0,3.0,12.0,N,Y,N,Y,N,N,Y
7515,12000.0,38000.0,116500.0,40.0,68271.0,4.0,17.0,N,Y,Y,Y,Y,Y,Y
7516,0.0,-3200.0,-3200.0,35.0,39522.0,2.0,16.0,N,Y,Y,Y,Y,N,N
7517,30198.0,60196.0,267050.0,44.0,97887.0,4.0,16.0,N,Y,Y,Y,Y,Y,Y
7518,4099.0,8099.0,41099.0,30.0,20460.0,2.0,12.0,N,Y,N,Y,Y,N,Y
7519,29574.0,44098.0,221098.0,43.0,48468.0,6.0,12.0,N,Y,N,Y,Y,N,Y
7520,730.0,-17631.0,-14331.0,38.0,74457.0,5.0,12.0,N,Y,Y,Y,Y,N,Y
7521,8900.0,-3600.0,18400.0,43.0,52347.0,2.0,16.0,Y,N,N,Y,N,N,Y
7522,0.0,0.0,0.0,37.0,25920.0,5.0,14.0,N,Y,N,Y,N,N,N
7523,2449.0,-751.0,24249.0,43.0,32046.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
7524,228.0,-4783.0,32717.0,46.0,51426.0,4.0,13.0,N,Y,Y,Y,Y,N,Y
7525,42000.0,38000.0,70750.0,48.0,30804.0,2.0,12.0,Y,N,N,Y,N,N,Y
7526,1600.0,65633.0,75995.0,53.0,34584.0,1.0,14.0,Y,N,N,Y,Y,Y,N
7527,7000.0,6900.0,13000.0,26.0,19560.0,1.0,18.0,Y,N,N,Y,N,N,N
7528,200.0,2785.0,8339.0,36.0,28872.0,3.0,12.0,N,Y,N,Y,Y,N,Y
7529,25150.0,27343.0,214593.0,33.0,64878.0,1.0,16.0,N,N,N,Y,Y,N,Y
7530,3836.0,3836.0,4925.0,25.0,33174.0,3.0,13.0,N,Y,N,Y,N,N,N
7531,24352.0,72596.0,112596.0,63.0,53757.0,2.0,12.0,N,Y,N,Y,Y,Y,Y
7532,3944.0,46059.0,52484.0,37.0,57768.0,1.0,14.0,Y,N,N,Y,Y,Y,N
7533,41845.0,52436.0,57436.0,34.0,31242.0,2.0,16.0,N,Y,Y,Y,Y,Y,Y
7534,1800.0,500.0,111500.0,46.0,36003.0,2.0,9.0,Y,Y,Y,Y,N,N,Y
7535,73800.0,150640.0,150840.0,52.0,30930.0,5.0,18.0,Y,Y,Y,Y,Y,N,Y
7536,9999.0,9999.0,113249.0,54.0,21450.0,3.0,12.0,Y,N,N,Y,N,N,Y
7537,179.0,72.0,15372.0,31.0,33258.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
7538,599.0,599.0,599.0,29.0,24156.0,1.0,16.0,Y,N,N,Y,N,N,N
7539,300.0,3350.0,3350.0,44.0,17991.0,3.0,12.0,N,Y,N,Y,Y,Y,Y
7540,200.0,1900.0,1900.0,37.0,49965.0,5.0,13.0,Y,Y,Y,Y,Y,N,N
7541,300.0,-3700.0,6300.0,40.0,52173.0,6.0,14.0,Y,Y,Y,Y,N,N,N
7542,2500.0,200.0,36925.0,52.0,53430.0,2.0,18.0,N,N,N,Y,N,N,Y
7543,118000.0,161000.0,426000.0,62.0,66240.0,2.0,16.0,N,Y,N,Y,Y,Y,Y
7544,10447.0,33637.0,105137.0,37.0,37476.0,4.0,16.0,N,Y,N,Y,N,Y,N
7545,18.0,-1597.0,38903.0,39.0,32139.0,5.0,13.0,N,Y,Y,Y,Y,N,Y
7546,186.0,7886.0,12236.0,34.0,45528.0,3.0,16.0,N,N,N,Y,Y,N,Y
7547,49699.0,79699.0,159699.0,49.0,51213.0,3.0,14.0,Y,Y,Y,Y,Y,Y,Y
7548,10049.0,69849.0,106749.0,47.0,34149.0,3.0,12.0,N,Y,Y,Y,Y,Y,Y
7549,67000.0,66900.0,66900.0,36.0,55200.0,3.0,10.0,N,Y,Y,Y,N,N,N
7550,650.0,-7128.0,-7128.0,41.0,58293.0,4.0,16.0,N,Y,Y,Y,Y,N,N
7551,2669.0,13369.0,13369.0,49.0,69312.0,5.0,15.0,Y,Y,Y,Y,N,Y,N
7552,3400.0,3400.0,69400.0,33.0,52659.0,4.0,13.0,Y,Y,Y,Y,N,N,Y
7553,49.0,-451.0,6292.0,51.0,11835.0,3.0,12.0,N,N,N,Y,N,N,Y
7554,1200.0,80600.0,90600.0,36.0,39168.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
7555,6000.0,-20000.0,71050.0,59.0,53172.0,1.0,16.0,Y,N,N,Y,Y,N,Y
7556,249.0,-2580.0,270.0,28.0,10455.0,2.0,15.0,N,N,N,Y,Y,N,N
7557,1950.0,-2850.0,67150.0,59.0,18894.0,4.0,12.0,N,Y,N,Y,N,N,Y
7558,88400.0,249600.0,497200.0,54.0,81711.0,5.0,12.0,N,Y,Y,Y,Y,Y,Y
